	Sound_file	Length (s)	Transcription	nr_words	words per second	identifier	hotwords	inference
83	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/111_20141110.wav	17	could you tell me if the figures I have are actually correct, and then there is two follow up questions. How is the commission going to prevent all forms violence, considering children and young people or women, given this significant reduction in funding	43	2.52941176470588	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	ms eu udo eu tell eu if the figures that i have are actually correct and then eu to follow up questions to how it is the commission going to prevent all forms of violence de considering children young people and women de given this significant reduction in funding
84	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/127_20141110.wav	24	too much, what is lagging behind in the financial programs with the pilot projects that you proposed to us and tried to help on this, and these pilot projects are quite important, I remember the pilot we did on training, for example with mister Belinguere and other members , and I remember also a project on sign language, again, where we gave our support	64	2.66666666666667	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	to much what des landing behind in the financial programmes with the pilot projects that eu proposed to us and try to help on this and this pal eu project are quite important i remember the pilots we did on training for example with ms berlinguer de other members and i remember also pilot on sign language again where we gave our support
85	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/143_20141110.wav	26	according to the two evaluation the commission has carried out, one in two thousand thirteen and one in two thousand fourteen, which it, which it shared with you parliament and with the council. The previous program was quite an efficient and effective program regardles of its small budget, it is indeed the smallest EU program that exits	57	2.19230769230769	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	ms il de according to the two evaluation the commission has carried out one in two thousand and thirteen and one in two thousand and fourteen which which it shared with eu parliament and with the council the previous programme was quite an efficient and effective programme regardless of its small budget it is indeed the smallest eu programme that exists eu eu de
86	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/159_20141110.wav	20	then what is the output until now of the implementation of the annual work programe for two thousand fourteen because as you know we are already half a year on it’s way, in relation to the, as far as the implementation is concerned, we have issued, we have published the first call for grants for the amount of six hundred thousand euros.	62	3.1	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	now what is the output until now of the implementation of the annual work programme for two thousand and fourteen because as eu know de are already eu they hal for year on its way in relation to the spare of the implementation is concerned we have issued we have published a first call for grant for ana mont of eu six hundred zero eu eu eu de
87	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/175_20141110.wav	21	the next point on the agenda is the presention by the commission of the work program for two thousand fourteen and the financing for union action and emergency assistance within the framework of the asylum migration and integration fund, internal security fund	42	2.0	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	ms the next point on the agenda is the presention by the commission of the work programme for two thousand and fourteen and de financing for union action and emergency assistance within the framework of the asylum migration and integration fund internal security fund eu eu
88	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/191_20141110.wav	22	will be able to assess afterwards this complementarity with the actions under national programs, another element important quite new, transnational multi agenccy initiatives with the potential to improve practical cooparation so working with the agencies, practical cooperation an extremely element in the	42	1.90909090909091	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	il be able to assess afterwards these complementarity with the actions un de national programmes another element important quite new transnational malin agency initiatives with the potential to improve practical cooperation eu working with their agencies de practical cooperation extremely important element in de
89	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/207_20141110.wav	29	and strengthening the preparation of technical experts extremely important when eh it is dealt with eh sometimes complicated border management issues, for internal security the third one, annual work program for internal security found on police a cooparation, that amount two forty nine point five almost fifty milion	48	1.6551724137931	20141110	nathalie|paevakorra|carlos|fosdal|europol|pirmininko|lehmann|nagy|druge|barrio|gabriel|eu|vozemberg|sippel|sargentini|council|terricabras|swiss|gruppernas|caterina|neville|uk|wikstrom|servicio|technology|ernst|sekretariat|malin|union|ecr|weyembergh|jean|chico|croatian|csaba|christine|guglielmino|bodil|frutos|soares|chinnici|vergiat|bach|imco|ruiz|schlein|schroter|secretariat|monika|timothy|sogor|ms|teises|potpredsjednik|gerard|paraskevis|hert|lauristin|josef|sg|mlinar|murphy|ruza|barbara|european|pal|vicky|milt|pericles|roberta|rachida|dalli|avustaja|brussels|science|antall|petr|deprez|kancelar|huybrechts|kinga|stevens|chair|michal|jussi|bruxelles|valiokunnan|pagazaurtundua|home|jaron|lambert|morten|garcia|marek|iliana|mariya|weyenbergh|confederation|presente|udo|ostatni|juristischer|pogliese|sophia|marju|judith|claude|cecilia|dati|kancelaria|dyrekcja|affairs|oikeudellinen|jan|cygan|crime|otras|spinelli|des|gomez|amici|dg|salvatore|voigt|research|ujazdowski|policy|becerril|winberg|threat|iotova|varapuheenjohtaja|gal|vilimsky|sudbery|ana|kazimierz|voss|weidenholzer|harald|olaf|ballegooij|elly|mamikins|oren|piantedosi|generalsekretaerens|rapporteur|cornelia|cahen|dirrig|du|engel|birgit|petersen|mathias|cyber|einladung|jozsef|moraes|fund|helga|buyssens|angelika|gandolfo|komiteto|kaufmann|mera|jong|citas|department|ngl|archimedes|hohlmeier|matera|boni|lorenzo|office|sylvie|axel|operation|consideration|puheenjohtajan|formandens|cosi|coelho|ferrara|kutsel|kepviselocsoportok|becker|security|michou|giglio|politicnih|rattstjansten|efdd|wydzial|filiz|outras|khouw|libre|esposito|ulb|kirkhope|kristina|domenico|vub|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|gomes|assessment|berard|jezek|ceballos|altre|erbeznik|mounier|csaky|poliittisten|berghe|consuegra|jurek|philipp|elissavet|voorzitter|ppe|helveg|hyusmenova|kabinett|flasikova|przewodniczacego|veld|skripek|fontana|maria|commission|tocka|miriam|tomasic|ruete|committee|benova|kudrycka|muut|odbora|heinz|van|andrejs|maeijer|metsola|johan|internal|frank|auf|secretaire|comissao|segreteria|society|albrecht|justice|fotitkari|laura|branislav|dennis|il|membru	ms ana strengthening the preparation of technical experts extremely important when it is de with sometimes complicated border management issues for internal security de pal de ana annual work programme for internal security fund on policy co operation the de fund du amounts to eu forty nine de eu five eu ms eu fifteen million
90	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/137_20141120.wav	22		0	0.0	20141120	nathalie|paevakorra|pirmininko|bueso|europol|niedermuller|marinho|druge|gabriel|eu|storch|sippel|council|gruppernas|caterina|servicio|sekretariat|union|ecr|croatian|frutos|latvia|italian|arvola|chinnici|secretariat|timothy|teises|potpredsjednik|ullrich|fight|lauristin|sg|barbara|european|vicky|rachida|dalli|venegoni|avustaja|brussels|kancelar|chair|jussi|von|valiokunnan|home|garcia|marek|mariya|udo|interests|miltiadis|ostatni|pogliese|juristischer|fernando|marju|claude|dati|kancelaria|dyrekcja|affairs|rueda|oikeudellinen|jan|otras|gomez|des|hortefeux|alexandrova|salvatore|heimanns|voigt|louis|winberg|varapuheenjohtaja|nieuwland|ni|voss|ballegooij|olaf|oren|mamikins|gesell|kyrkos|generalsekretaerens|rapporteur|du|birgit|einladung|moraes|kashetu|komiteto|kaufmann|mera|citas|ngl|maury|aguilar|peter|lorenzo|agency|juan|axel|sylvie|consideration|puheenjohtajan|formandens|maerczyk|financial|kutsel|kepviselocsoportok|matteis|michel|politicnih|macovei|efdd|wydzial|outras|pinto|kirkhope|kristina|domenico|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|altre|kyenge|erbeznik|pirinski|poliittisten|consuegra|jurek|philipp|voorzitter|ppe|kabinett|decisions|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|kudrycka|muut|odbora|lopez|van|andrejs|maeijer|beatrix|georgi|auf|secretaire|mr|comissao|monica|segreteria|albrecht|justice|fotitkari|membru	mr eu eu de eu eu eu de de eu de eu
91	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/138_20141120.wav	28	okay colleagues lets begin, I’m sorry for the delay ehm, we will just begin on the, missus, .. , missus Macovei is here, we will start on the item of the european public prosecutors office, as all of you know the commission presented in july last year its proposals for the establishment of the E P P O on the basis of article eighty six of the treaties	68	2.42857142857143	20141120	nathalie|paevakorra|pirmininko|bueso|europol|niedermuller|marinho|druge|gabriel|eu|storch|sippel|council|gruppernas|caterina|servicio|sekretariat|union|ecr|croatian|frutos|latvia|italian|arvola|chinnici|secretariat|timothy|teises|potpredsjednik|ullrich|fight|lauristin|sg|barbara|european|vicky|rachida|dalli|venegoni|avustaja|brussels|kancelar|chair|jussi|von|valiokunnan|home|garcia|marek|mariya|udo|interests|miltiadis|ostatni|pogliese|juristischer|fernando|marju|claude|dati|kancelaria|dyrekcja|affairs|rueda|oikeudellinen|jan|otras|gomez|des|hortefeux|alexandrova|salvatore|heimanns|voigt|louis|winberg|varapuheenjohtaja|nieuwland|ni|voss|ballegooij|olaf|oren|mamikins|gesell|kyrkos|generalsekretaerens|rapporteur|du|birgit|einladung|moraes|kashetu|komiteto|kaufmann|mera|citas|ngl|maury|aguilar|peter|lorenzo|agency|juan|axel|sylvie|consideration|puheenjohtajan|formandens|maerczyk|financial|kutsel|kepviselocsoportok|matteis|michel|politicnih|macovei|efdd|wydzial|outras|pinto|kirkhope|kristina|domenico|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|altre|kyenge|erbeznik|pirinski|poliittisten|consuegra|jurek|philipp|voorzitter|ppe|kabinett|decisions|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|kudrycka|muut|odbora|lopez|van|andrejs|maeijer|beatrix|georgi|auf|secretaire|mr|comissao|monica|segreteria|albrecht|justice|fotitkari|membru	mr mr eu let us begin i am sorry for the delay we will just begin on mr ni de macovei here will start on the item on the european public prosecutors office as all of you know the commission presented in july last year its proposals for the establishment of the eu ppe on the basis of article eighty six of the treaties eu eu
92	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/139_20141120.wav	28	pursuing to article eighty six, one of the proposals agreed by member states of the council, it’s sent to parliament for consent and this is not a codecision procedure but a consent procedure just to underline that for colleagues who are are new to that, the last term, the parliament adopted a resolution, and colleagues will remember that it was mister Jakalino, who was our rapporteur in the last mandate, this was on the basis of rule eighty one of the rules of procedure	84	3.0	20141120	nathalie|paevakorra|pirmininko|bueso|europol|niedermuller|marinho|druge|gabriel|eu|storch|sippel|council|gruppernas|caterina|servicio|sekretariat|union|ecr|croatian|frutos|latvia|italian|arvola|chinnici|secretariat|timothy|teises|potpredsjednik|ullrich|fight|lauristin|sg|barbara|european|vicky|rachida|dalli|venegoni|avustaja|brussels|kancelar|chair|jussi|von|valiokunnan|home|garcia|marek|mariya|udo|interests|miltiadis|ostatni|pogliese|juristischer|fernando|marju|claude|dati|kancelaria|dyrekcja|affairs|rueda|oikeudellinen|jan|otras|gomez|des|hortefeux|alexandrova|salvatore|heimanns|voigt|louis|winberg|varapuheenjohtaja|nieuwland|ni|voss|ballegooij|olaf|oren|mamikins|gesell|kyrkos|generalsekretaerens|rapporteur|du|birgit|einladung|moraes|kashetu|komiteto|kaufmann|mera|citas|ngl|maury|aguilar|peter|lorenzo|agency|juan|axel|sylvie|consideration|puheenjohtajan|formandens|maerczyk|financial|kutsel|kepviselocsoportok|matteis|michel|politicnih|macovei|efdd|wydzial|outras|pinto|kirkhope|kristina|domenico|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|altre|kyenge|erbeznik|pirinski|poliittisten|consuegra|jurek|philipp|voorzitter|ppe|kabinett|decisions|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|kudrycka|muut|odbora|lopez|van|andrejs|maeijer|beatrix|georgi|auf|secretaire|mr|comissao|monica|segreteria|albrecht|justice|fotitkari|membru	mr ni pursuing to article eighty six ole the proposals agreed by member states and the council it is sent to parliament for consent and this is not a codecision procedure eu a consent procedure just to underline that mr colleagues who are eu eu to this in the last term parliament adopted a resolution de colleagues will remember that was mr jan de who was eu rapporteur on the last mandate and this was on the basis of eu eu eighty one of the rules of procedure
93	/data/voshpde/pipeLine/evaluation/transcriptions/manual_transcriptions_soundfiles/140_20141120.wav	23	with indications to council about how the E P P O should be shaped and how it should work to get the approval of parliament when the moment comes, in particular the council was asked to keep the parliament fully involved in negotiations. So today we have invited the commission and the council presidency to update our new rapporteur for the E P P O, miss Monica Macovei, who is here	71	3.08695652173913	20141120	nathalie|paevakorra|pirmininko|bueso|europol|niedermuller|marinho|druge|gabriel|eu|storch|sippel|council|gruppernas|caterina|servicio|sekretariat|union|ecr|croatian|frutos|latvia|italian|arvola|chinnici|secretariat|timothy|teises|potpredsjednik|ullrich|fight|lauristin|sg|barbara|european|vicky|rachida|dalli|venegoni|avustaja|brussels|kancelar|chair|jussi|von|valiokunnan|home|garcia|marek|mariya|udo|interests|miltiadis|ostatni|pogliese|juristischer|fernando|marju|claude|dati|kancelaria|dyrekcja|affairs|rueda|oikeudellinen|jan|otras|gomez|des|hortefeux|alexandrova|salvatore|heimanns|voigt|louis|winberg|varapuheenjohtaja|nieuwland|ni|voss|ballegooij|olaf|oren|mamikins|gesell|kyrkos|generalsekretaerens|rapporteur|du|birgit|einladung|moraes|kashetu|komiteto|kaufmann|mera|citas|ngl|maury|aguilar|peter|lorenzo|agency|juan|axel|sylvie|consideration|puheenjohtajan|formandens|maerczyk|financial|kutsel|kepviselocsoportok|matteis|michel|politicnih|macovei|efdd|wydzial|outras|pinto|kirkhope|kristina|domenico|punkt|komitejas|altri|de|guillaume|az|tedesko|griesbeck|altre|kyenge|erbeznik|pirinski|poliittisten|consuegra|jurek|philipp|voorzitter|ppe|kabinett|decisions|brice|spaak|przewodniczacego|fontana|tocka|commission|miriam|committee|kudrycka|muut|odbora|lopez|van|andrejs|maeijer|beatrix|georgi|auf|secretaire|mr|comissao|monica|segreteria|albrecht|justice|fotitkari|membru	with indications to the council about how the eu ppe po should be shaped and how it should work to get the approval of parliament with the moment comes in particular the council was asked to keep parliament fully involved in negotiations so today we have invited the commission and the council de presidency to update our new rapporteur for the eu mr monica macovei his eu
